total_pop,PLACEFP,white_pop,native_pop,pi_pop,black_pop,asian_pop,hispanic_pop,unknown_pop,poc_pop,white_pop_pct,native_pop_pct,pi_pop_pct,black_pop_pct,asian_pop_pct,hispanic_pop_pct,unknown_pop_pct,poc_pop_pct
20257.0,20697,7175.0,77.0,52.0,598.0,356.0,11097.0,902.0,13082.0,0.35419854864984945,,,0.029520659525102435,,0.5478106333613072,,0.6458014513501505
111647.0,20802,2428.0,149.0,28.0,523.0,1409.0,106643.0,467.0,109219.0,0.021747113670765896,,,,0.012620133098068018,0.955180166059097,,0.9782528863292341
110.0,20900,83.0,0.0,0.0,0.0,0.0,18.0,9.0,27.0,0.7545454545454545,,,,,,,
28532.0,20903,3276.0,111.0,6.0,1434.0,147.0,23017.0,541.0,25256.0,0.11481844946025516,,,,,0.8067082573952054,,0.8851815505397449
2269.0,20907,1535.0,0.0,0.0,0.0,89.0,507.0,138.0,734.0,0.6765094755398854,,,,,,,0.3234905244601146
2722.0,20928,478.0,0.0,0.0,128.0,122.0,1971.0,23.0,2244.0,0.17560617193240263,,,,,0.7240999265246143,,0.8243938280675973
324.0,20942,0.0,0.0,0.0,0.0,0.0,324.0,0.0,324.0,,,,,,1.0,,1.0
29069.0,20956,3667.0,44.0,2275.0,2740.0,2030.0,17093.0,1220.0,25402.0,0.1261481303106402,,0.07826206611854553,0.0942584884240944,0.06983384361347139,0.5880147235887028,,0.8738518696893598
5479.0,20984,1524.0,0.0,30.0,180.0,1752.0,1871.0,122.0,3955.0,0.2781529476181785,,,,0.31976638072640995,0.34148567256798684,,0.7218470523818215
5066.0,21012,326.0,42.0,80.0,4.0,6.0,4491.0,117.0,4740.0,0.06435057244374259,,,,,0.886498223450454,,0.9356494275562574
2723.0,21026,2232.0,11.0,1.0,95.0,0.0,68.0,316.0,491.0,0.8196841718692618,,,,,,,0.18031582813073815
14603.0,21034,97.0,0.0,160.0,1683.0,77.0,12502.0,84.0,14506.0,,,,0.11525029103608847,,0.8561254536739026,,0.9933575292748066
3109.0,21061,1750.0,0.0,0.0,168.0,336.0,592.0,263.0,1359.0,0.5628819556127372,,,,,0.19041492441299454,0.08459311675779993,0.43711804438726276
23410.0,21096,3328.0,0.0,0.0,323.0,12935.0,6174.0,650.0,20082.0,0.1421614694574968,,,,0.5525416488680052,0.2637334472447672,0.027765912003417343,0.8578385305425033
142.0,21138,131.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,0.9225352112676056,,,,,,,
2651.0,21188,2371.0,15.0,11.0,0.0,28.0,91.0,135.0,280.0,0.8943794794417201,,,,,,,
689.0,21210,296.0,0.0,0.0,4.0,10.0,309.0,70.0,393.0,0.4296081277213353,,,,,0.44847605224963716,,0.5703918722786647
70633.0,21230,11885.0,10.0,270.0,5209.0,21733.0,29313.0,2213.0,58748.0,0.1682641258335339,,,0.07374739852476887,0.3076890405334617,0.4150043180949415,0.031330964280152335,0.8317358741664661
9990.0,21292,2493.0,12.0,0.0,388.0,902.0,5699.0,496.0,7497.0,0.24954954954954955,,,,0.09029029029029029,0.5704704704704705,,0.7504504504504504
0.0,21530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
449.0,21544,0.0,0.0,0.0,0.0,0.0,449.0,0.0,449.0,,,,,,1.0,,1.0
349.0,21558,45.0,4.0,0.0,0.0,0.0,300.0,0.0,304.0,,,,,,0.8595988538681948,,0.8710601719197708
330.0,21565,211.0,0.0,0.0,0.0,19.0,0.0,100.0,119.0,0.6393939393939394,,,,,,,
2500.0,21600,1416.0,19.0,0.0,253.0,44.0,534.0,234.0,1084.0,0.5664,,,,,,,0.4336
253.0,21691,12.0,0.0,0.0,0.0,0.0,238.0,3.0,241.0,,,,,,0.9407114624505929,,0.9525691699604744
104449.0,21712,54194.0,233.0,862.0,6019.0,5576.0,30244.0,7321.0,50255.0,0.5188560924470316,,0.008252831525433465,0.057626209920631125,0.05338490555199188,0.2895575831266934,0.0700916236632232,0.48114390755296843
44240.0,21782,3589.0,43.0,40.0,1322.0,430.0,38336.0,480.0,40651.0,0.08112567811934901,,,0.02988245931283906,0.009719710669077758,0.8665461121157324,,0.918874321880651
443.0,21788,89.0,0.0,0.0,60.0,15.0,119.0,160.0,354.0,,,,,,,,0.7990970654627539
25994.0,21796,11458.0,32.0,45.0,1343.0,7368.0,3854.0,1894.0,14536.0,0.440794029391398,,,0.051665769023620835,0.2834500269292914,0.14826498422712933,0.07286296837731784,0.559205970608602
5325.0,21810,1624.0,0.0,0.0,136.0,410.0,2764.0,391.0,3701.0,0.30497652582159623,,,,,0.5190610328638497,,0.6950234741784037
51026.0,21880,34460.0,23.0,28.0,716.0,6540.0,5371.0,3888.0,16566.0,0.6753419825187159,,,0.014032062085995375,0.12816995257319796,0.10526006349704073,0.07619644886920393,0.32465801748128403
1379.0,21894,642.0,0.0,0.0,0.0,37.0,480.0,220.0,737.0,0.4655547498187092,,,,,0.34807831762146485,0.15953589557650472,0.5344452501812907
592.0,21916,494.0,0.0,0.0,0.0,19.0,0.0,79.0,98.0,0.8344594594594594,,,,,,,
5232.0,21936,4406.0,0.0,0.0,0.0,154.0,483.0,189.0,826.0,0.8421253822629969,,,,,,,
1840.0,21964,1271.0,13.0,25.0,62.0,100.0,282.0,87.0,569.0,0.6907608695652174,,,,,,,0.3092391304347826
36.0,22006,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
179155.0,22020,54423.0,332.0,2346.0,18571.0,55538.0,32138.0,15807.0,124732.0,0.30377605983645445,,0.013094806173425247,0.10365884290139823,0.3099997209120594,0.17938656470653902,0.08823086154447267,0.6962239401635455
1664.0,22034,842.0,0.0,0.0,0.0,31.0,610.0,181.0,822.0,,,,,,,,0.49399038461538464
796.0,22104,712.0,0.0,0.0,0.0,44.0,22.0,18.0,84.0,0.8944723618090452,,,,,,,
319.0,22146,239.0,0.0,0.0,0.0,57.0,23.0,0.0,80.0,0.7492163009404389,,,,,,,
106109.0,22230,3457.0,448.0,175.0,583.0,29024.0,71253.0,1169.0,102652.0,0.032579705774251004,,,,0.27353004928893876,0.6715076006747778,0.011016973112554071,0.967420294225749
99.0,22235,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,,,,,,1.0,,1.0
510.0,22286,114.0,0.0,0.0,0.0,6.0,387.0,3.0,396.0,,,,,,0.7588235294117647,,0.7764705882352941
31446.0,22300,17129.0,101.0,7.0,101.0,914.0,11534.0,1660.0,14317.0,0.5447115690389874,,,,0.029065699930038796,0.3667875087451504,0.05278890796921707,0.4552884309610125
505.0,22328,464.0,9.0,0.0,0.0,0.0,32.0,0.0,41.0,0.9188118811881189,,,,,,,
128.0,22360,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,,,,,,1.0,,1.0
6368.0,22370,923.0,0.0,0.0,21.0,17.0,5378.0,29.0,5445.0,0.14494346733668342,,,,,0.844535175879397,,0.8550565326633166
16769.0,22412,9538.0,9.0,0.0,484.0,1891.0,3334.0,1513.0,7231.0,0.5687876438666587,,,,0.11276760689367285,0.19881924980619,0.09022601228457272,0.4312123561333413
16294.0,22454,5223.0,0.0,256.0,1355.0,3004.0,5514.0,942.0,11071.0,0.32054744077574565,,,0.08315944519455014,0.184362341966368,0.3384067755001841,0.05781269178838836,0.6794525592242543
13129.0,22457,5133.0,0.0,0.0,440.0,2196.0,4724.0,636.0,7996.0,0.39096656257140683,,,,0.16726331022926347,0.359814151877523,,0.6090334374285932
3443.0,22510,2141.0,0.0,0.0,27.0,1.0,1137.0,137.0,1302.0,0.6218414173685739,,,,,,,
4769.0,22524,3184.0,69.0,0.0,75.0,103.0,974.0,364.0,1585.0,0.6676452086391277,,,,,0.20423568882365276,,0.3323547913608723
4235.0,22587,2897.0,0.0,0.0,13.0,527.0,480.0,318.0,1338.0,0.6840613931523022,,,,0.1244391971664699,,,0.31593860684769776
13081.0,22594,4053.0,3.0,60.0,2509.0,4105.0,1512.0,839.0,9028.0,0.30983869734729763,,,0.19180490788166044,0.313813928598731,0.11558749331090895,0.06413882730678083,0.6901613026527024
3429.0,22622,1514.0,58.0,0.0,7.0,0.0,1668.0,182.0,1915.0,0.4415281423155439,,,,,0.4864391951006124,,0.5584718576844561
61480.0,22678,45039.0,109.0,70.0,259.0,2612.0,10092.0,3299.0,16441.0,0.7325797007156799,,,,0.04248536109303839,0.1641509433962264,0.05365972674040338,0.2674202992843201
7451.0,22790,4866.0,0.0,9.0,12.0,35.0,2023.0,506.0,2585.0,0.6530667024560461,,,,,0.2715071802442625,,0.34693329754395386
149668.0,22804,49059.0,254.0,295.0,3498.0,11840.0,78292.0,6430.0,100609.0,0.32778549857016864,,,0.0233717294278002,0.07910842665098752,0.523104471229655,0.04296175535184542,0.6722145014298314
3713.0,22846,1512.0,14.0,0.0,144.0,99.0,1826.0,118.0,2201.0,0.4072178831133854,,,,,0.4917856180985726,,0.5927821168866146
642.0,22972,506.0,34.0,0.0,7.0,0.0,26.0,69.0,136.0,0.7881619937694704,,,,,,,
5840.0,23000,4212.0,0.0,0.0,171.0,47.0,1269.0,141.0,1628.0,0.7212328767123287,,,,,,,
26010.0,23042,16680.0,446.0,215.0,516.0,1432.0,4126.0,2595.0,9330.0,0.6412918108419838,0.017147251057285658,,,0.055055747789311806,0.15863129565551712,0.09976931949250288,0.35870818915801617
10258.0,23126,3734.0,11.0,0.0,15.0,359.0,6000.0,139.0,6524.0,0.3640085786703061,,,,,0.5849093390524469,,0.6359914213296939
2703.0,23150,1344.0,0.0,0.0,28.0,704.0,151.0,476.0,1359.0,0.4972253052164262,,,,,,,0.5027746947835738
1423.0,23158,202.0,20.0,0.0,43.0,0.0,1152.0,6.0,1221.0,,,,,,0.8095572733661279,,0.8580463808854533
7516.0,23168,6039.0,6.0,90.0,150.0,243.0,510.0,478.0,1477.0,0.8034858967535924,,,,,,,0.19651410324640767
120785.0,23182,31939.0,208.0,1217.0,17126.0,21565.0,39556.0,9174.0,88846.0,0.2644285300327027,,0.010075754439706918,0.1417891294448814,0.17854038166990935,0.32749099639855944,0.0759531398766403,0.7355714699672973
293.0,23196,241.0,5.0,0.0,0.0,0.0,6.0,41.0,52.0,0.8225255972696246,,,,,,,
1229.0,23210,168.0,7.0,0.0,19.0,17.0,990.0,28.0,1061.0,,,,,,0.80553295362083,,0.8633034987794955
32799.0,23294,23309.0,68.0,0.0,566.0,1614.0,4711.0,2531.0,9490.0,0.7106619104240983,,,0.017256623677551146,0.04920881734199213,0.14363242781792127,0.077166986798378,0.2893380895759017
10745.0,23350,3123.0,42.0,29.0,1286.0,2279.0,2966.0,1020.0,7622.0,0.2906468124709167,,,0.11968357375523499,0.21209865053513263,0.2760353652861796,0.0949278734295021,0.7093531875290833
32112.0,23462,11627.0,121.0,40.0,1069.0,981.0,17049.0,1225.0,20485.0,0.3620764823119083,,,,,0.530923019431988,0.03814773293472845,0.6379235176880916
444.0,23532,179.0,15.0,0.0,0.0,3.0,247.0,0.0,265.0,,,,,,,,
10397.0,23616,1035.0,27.0,0.0,0.0,15.0,9235.0,85.0,9362.0,,,,,,0.8882369914398384,,0.9004520534769646
49.0,23630,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
71.0,23812,56.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.7887323943661971,,,,,,,
4093.0,23826,2882.0,0.0,10.0,6.0,125.0,561.0,509.0,1211.0,0.7041290007329587,,,,,,,0.2958709992670413
1552.0,23910,1203.0,2.0,0.0,0.0,34.0,169.0,144.0,349.0,0.7751288659793815,,,,,,,
3347.0,23973,1408.0,0.0,0.0,5.0,40.0,1698.0,196.0,1939.0,0.42067523155064235,,,,,0.5073199880489991,,0.5793247684493577
223.0,23980,160.0,0.0,0.0,0.0,0.0,37.0,26.0,63.0,,,,,,,,
736.0,24008,676.0,2.0,0.0,0.0,1.0,32.0,25.0,60.0,0.9184782608695652,,,,,,,
532.0,24022,444.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,0.8345864661654135,,,,,,,
16816.0,24092,4031.0,0.0,0.0,80.0,186.0,11955.0,564.0,12785.0,0.23971217887725976,,,,,0.710930066603235,,0.7602878211227403
8392.0,24134,251.0,15.0,0.0,18.0,14.0,8039.0,55.0,8141.0,,,,,,0.9579361296472831,,0.9700905624404195
0.0,24218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
60690.0,24477,408.0,55.0,27.0,2658.0,83.0,57315.0,144.0,60282.0,,,,0.04379634206623826,,0.944389520514088,,0.9932773109243698
50211.0,24498,6902.0,67.0,1961.0,5055.0,17599.0,15310.0,3317.0,43309.0,0.13745991914122405,,0.039055187110394136,0.10067515086335664,0.3505008862599829,0.30491326601740654,0.06606122164465954,0.862540080858776
26.0,24526,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
92.0,24568,70.0,0.0,0.0,0.0,0.0,21.0,1.0,22.0,0.7608695652173914,,,,,,,
83916.0,24638,45477.0,188.0,110.0,4446.0,16696.0,11654.0,5345.0,38439.0,0.5419347919347919,,,0.05298155298155298,0.1989608656275323,0.13887697221030554,0.06369464702798036,0.45806520806520806
214169.0,24680,27762.0,434.0,375.0,16320.0,17487.0,144733.0,7058.0,186407.0,0.12962660328992526,,,0.07620150441940711,0.08165047229057426,0.6757887462704687,0.032955282977461725,0.8703733967100747
36435.0,24722,17909.0,105.0,43.0,3449.0,4439.0,8185.0,2305.0,18526.0,0.4915328667490051,,,0.09466172636201454,0.12183340194867573,0.22464663098668863,0.06326334568409496,0.5084671332509949
90.0,24750,18.0,32.0,0.0,0.0,0.0,0.0,40.0,72.0,,,,,,,,0.8
4162.0,24764,1860.0,28.0,7.0,0.0,19.0,2248.0,0.0,2302.0,0.44690052859202306,,,,,0.5401249399327247,,0.5530994714079769
34.0,24792,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
1483.0,24834,503.0,46.0,0.0,0.0,0.0,745.0,189.0,980.0,0.3391773432231962,,,,,,,
1623.0,24897,1317.0,0.0,0.0,0.0,212.0,19.0,75.0,306.0,0.8114602587800369,,,,,,,
1915.0,24918,1695.0,0.0,0.0,0.0,0.0,168.0,52.0,220.0,0.8851174934725848,,,,,,,
3717.0,24960,2356.0,8.0,83.0,133.0,89.0,634.0,414.0,1361.0,0.6338444982512779,,,,,0.17056766209308583,,0.3661555017487221
190.0,25030,71.0,82.0,0.0,0.0,0.0,23.0,14.0,119.0,,,,,,,,
7032.0,25058,4178.0,75.0,0.0,40.0,133.0,2139.0,467.0,2854.0,0.5941410693970421,,,,,0.30418088737201365,0.06641069397042093,0.4058589306029579
1365.0,25086,869.0,34.0,0.0,0.0,102.0,124.0,236.0,496.0,0.6366300366300366,,,,,,,0.36336996336996336
1119.0,25093,735.0,11.0,0.0,5.0,67.0,213.0,88.0,384.0,0.6568364611260054,,,,,,,
8419.0,25114,4015.0,38.0,203.0,889.0,297.0,2563.0,414.0,4404.0,0.476897493764105,,,0.10559448865661004,,0.30443045492338755,,0.523102506235895
562.0,25128,428.0,41.0,0.0,0.0,0.0,58.0,35.0,134.0,0.7615658362989324,,,,,,,
12326.0,25296,7540.0,197.0,0.0,241.0,348.0,3297.0,703.0,4786.0,0.6117150738276813,,,,,0.26748336848937204,0.057033912055816975,0.3882849261723187
290.0,25300,158.0,0.0,0.0,0.0,0.0,79.0,53.0,132.0,,,,,,,,
32792.0,25338,9476.0,78.0,44.0,522.0,17816.0,2339.0,2517.0,23316.0,0.288972920224445,,,,0.5433032446938277,0.07132837277384728,0.07675652598194682,0.711027079775555
56258.0,25380,21162.0,60.0,592.0,875.0,20654.0,9700.0,3215.0,35096.0,0.3761598350456824,,,,0.3671300081766149,0.17241992249991112,0.05714742792136229,0.6238401649543176
7094.0,25436,993.0,4.0,0.0,200.0,693.0,5115.0,89.0,6101.0,0.1399774457287849,,,,0.09768818720045108,0.7210318579080913,,0.8600225542712151
7392.0,25488,962.0,0.0,0.0,445.0,1611.0,4285.0,89.0,6430.0,0.13014069264069264,,,,0.21793831168831168,0.5796807359307359,,0.8698593073593074
233.0,25506,25.0,0.0,0.0,0.0,0.0,208.0,0.0,208.0,0.1072961373390558,,,,,,,
2681.0,25534,1809.0,0.0,0.0,0.0,118.0,662.0,92.0,872.0,0.6747482282730325,,,,,,,0.32525177172696756
3172.0,25576,583.0,0.0,0.0,59.0,36.0,2355.0,139.0,2589.0,0.18379571248423707,,,,,0.7424337957124842,,0.8162042875157629
0.0,25590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
228295.0,26000,35791.0,351.0,1017.0,6421.0,145362.0,29954.0,9399.0,192504.0,0.15677522503778007,0.0015374843951904335,,0.028125889747913885,0.6367287938851048,0.13120742898442805,0.041170415471210496,0.8432247749622199
3264.0,26028,639.0,8.0,0.0,363.0,145.0,1833.0,276.0,2625.0,,,,0.11121323529411764,,0.5615808823529411,,0.8042279411764706
154.0,26056,114.0,0.0,0.0,0.0,0.0,33.0,7.0,40.0,0.7402597402597403,,,,,,,
45269.0,26067,16947.0,198.0,32.0,3130.0,5970.0,14227.0,4765.0,28322.0,0.3743621462811195,,,0.06914223861803884,0.13187832733216992,0.31427687821688133,0.1052596699728291,0.6256378537188805
545970.0,27000,129967.0,2265.0,852.0,35606.0,77355.0,277910.0,22015.0,416003.0,0.23804787808853967,0.004148579592285291,0.0015605253035881092,0.06521603751121857,0.1416836089895049,0.5090206421598257,0.04032272835503782,0.7619521219114603
401.0,27014,287.0,31.0,0.0,0.0,0.0,61.0,22.0,114.0,,,,,,,,
986.0,27080,508.0,0.0,0.0,0.0,168.0,287.0,23.0,478.0,0.5152129817444219,,,,,,,0.4847870182555781
6095.0,27130,861.0,16.0,42.0,1211.0,971.0,2719.0,275.0,5234.0,0.14126333059885152,,,0.19868744872846594,0.15931091058244462,0.4461033634126333,,0.8587366694011485
619.0,27190,56.0,0.0,0.0,0.0,0.0,552.0,11.0,563.0,,,,,,0.8917609046849758,,0.9095315024232633
140968.0,28000,41468.0,139.0,232.0,2511.0,34646.0,56779.0,5193.0,99500.0,0.29416605186992795,,,0.017812553203563928,0.2457720901197435,0.402779354179672,0.036838147664718233,0.705833948130072
453.0,28014,390.0,0.0,0.0,0.0,0.0,6.0,57.0,63.0,0.8609271523178808,,,,,,,
73.0,28021,41.0,10.0,0.0,0.0,0.0,20.0,2.0,32.0,0.5616438356164384,,,,,,,
25962.0,28112,11609.0,30.0,15.0,436.0,1178.0,11836.0,858.0,14353.0,0.4471535320853555,,,,0.04537400816578076,0.4558970803482012,0.03304830136353132,0.5528464679146445
1415.0,28154,1161.0,52.0,0.0,0.0,0.0,155.0,47.0,254.0,0.8204946996466431,,,,,,,
59422.0,28168,4389.0,134.0,52.0,10250.0,15206.0,26412.0,2979.0,55033.0,0.07386153276564235,,,0.17249503550873413,0.2558984887752011,0.4444818417421157,0.05013294739322137,0.9261384672343577
10667.0,28182,1263.0,30.0,0.0,127.0,248.0,8893.0,106.0,9404.0,0.11840254992031499,,,,,0.8336926971032155,,0.881597450079685
241.0,28210,195.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.8091286307053942,,,,,,,
170964.0,29000,27118.0,196.0,530.0,1730.0,73009.0,63495.0,4886.0,143846.0,0.15861818862450575,,,0.010119089398937789,0.42704312018904567,0.3713939776795115,0.02857911607121967,0.8413818113754943
28.0,29070,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
7382.0,29112,1108.0,0.0,55.0,20.0,117.0,5946.0,136.0,6274.0,0.1500948252506096,,,,,0.8054727716066107,,0.8499051747493904
346.0,29154,181.0,0.0,0.0,0.0,0.0,42.0,123.0,165.0,0.523121387283237,,,,,,,
87.0,29252,85.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.9770114942528736,,,,,,,
2403.0,29350,1768.0,19.0,0.0,11.0,15.0,432.0,158.0,635.0,0.7357469829379941,,,,,0.1797752808988764,,0.2642530170620058
885.0,29392,248.0,22.0,0.0,0.0,0.0,582.0,33.0,637.0,,,,,,0.6576271186440678,,0.7197740112994351
672.0,29420,411.0,0.0,0.0,0.0,4.0,226.0,31.0,261.0,0.6116071428571429,,,,,,,
59004.0,29504,14328.0,17.0,302.0,1060.0,5470.0,34782.0,3045.0,44676.0,0.24283099450884685,,,,0.09270557928276049,0.5894854586129754,0.05160667073418751,0.7571690054911532
258.0,29714,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
190748.0,30000,119810.0,87.0,200.0,2584.0,24369.0,34620.0,9078.0,70938.0,0.6281061924633548,,,0.01354666890347474,0.12775494369534673,0.18149600520057876,0.04759158680562837,0.3718938075366452
50926.0,30014,20433.0,65.0,16.0,1450.0,6069.0,20202.0,2691.0,30493.0,0.4012292345756588,,,0.02847268585791148,0.11917291756666536,0.3966932411734674,0.05284137768526882,0.5987707654243412
1078.0,30028,971.0,0.0,0.0,0.0,0.0,76.0,31.0,107.0,0.9007421150278293,,,,,,,
23.0,30126,17.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,
9891.0,30282,6149.0,0.0,19.0,0.0,157.0,2998.0,568.0,3742.0,0.6216762713578,,,,,0.30310383176625216,,0.3783237286422
124.0,30339,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
7924.0,30345,5151.0,0.0,29.0,287.0,1135.0,872.0,450.0,2773.0,0.6500504795557799,,,,0.14323573952549218,0.11004543160020192,,0.34994952044422006
32685.0,30378,14986.0,36.0,0.0,521.0,3573.0,11999.0,1570.0,17699.0,0.458497781857121,,,,0.10931620009178522,0.36711029524246597,0.04803426648309622,0.541502218142879
8492.0,30392,322.0,0.0,0.0,31.0,16.0,8079.0,44.0,8170.0,,,,,,0.951365991521432,,0.9620819594912859
8816.0,30410,686.0,64.0,0.0,155.0,38.0,7751.0,122.0,8130.0,0.07781306715063521,,,,,0.8791969147005445,,0.9221869328493648
169.0,30412,165.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.9763313609467456,,,,,,,
122.0,30420,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
5136.0,30476,419.0,0.0,0.0,0.0,221.0,3879.0,617.0,4717.0,,,,,,0.7552570093457944,,0.9184190031152648
496.0,30560,483.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.9737903225806451,,,,,,,
13078.0,30658,4489.0,22.0,161.0,536.0,673.0,6713.0,484.0,8589.0,0.3432482030891574,,,,0.051460467961461996,0.5133047866646276,0.037008716929194066,0.6567517969108426
618.0,30686,318.0,0.0,0.0,13.0,0.0,276.0,11.0,300.0,,,,,,,,
21673.0,30693,16088.0,55.0,0.0,213.0,2101.0,1887.0,1329.0,5585.0,0.7423060951414202,,,,0.09694089420015688,0.08706685738015042,0.061320537073778436,0.2576939048585798
3795.0,30703,2622.0,0.0,0.0,136.0,25.0,798.0,214.0,1173.0,0.6909090909090909,,,,,0.21027667984189724,,0.3090909090909091
0.0,30714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
14113.0,30798,11317.0,23.0,0.0,56.0,151.0,1220.0,1346.0,2796.0,0.8018847870757457,,,,,0.08644512151916672,0.09537306029901509,0.19811521292425424
1806.0,30812,1301.0,0.0,0.0,17.0,15.0,306.0,167.0,505.0,0.7203765227021041,,,,,,,
1182.0,30882,15.0,0.0,0.0,21.0,0.0,1146.0,0.0,1167.0,,,,,,0.9695431472081218,,0.9873096446700508
958.0,30900,924.0,15.0,0.0,0.0,1.0,18.0,0.0,34.0,0.964509394572025,,,,,,,
4906.0,30938,2510.0,0.0,0.0,29.0,33.0,1881.0,453.0,2396.0,0.5116184264166327,,,,,0.3834080717488789,,0.4883815735833673
3382.0,30944,575.0,0.0,110.0,42.0,247.0,2408.0,0.0,2807.0,,,,,,,,0.8299822590183323
3939.0,30987,454.0,0.0,0.0,231.0,32.0,3125.0,97.0,3485.0,,,,,,0.7933485656257934,,0.8847423203858847
20232.0,30994,390.0,0.0,0.0,148.0,155.0,19439.0,100.0,19842.0,,,,,,0.9608046658758402,,0.980723606168446
243.0,31029,202.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.831275720164609,,,,,,,
880.0,31092,804.0,0.0,0.0,0.0,4.0,53.0,19.0,76.0,0.9136363636363637,,,,,,,
1364.0,31099,936.0,0.0,18.0,0.0,46.0,301.0,63.0,428.0,0.6862170087976539,,,,,,,0.31378299120234604
73.0,31134,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
424.0,31162,410.0,0.0,0.0,1.0,0.0,10.0,3.0,14.0,0.9669811320754716,,,,,,,
254.0,31246,227.0,0.0,0.0,14.0,0.0,6.0,7.0,27.0,0.8937007874015748,,,,,,,
7330.0,31260,3466.0,115.0,0.0,0.0,87.0,3406.0,256.0,3864.0,0.4728512960436562,,,,,0.46466575716234654,,0.5271487039563438
280.0,31288,84.0,0.0,0.0,0.0,0.0,118.0,78.0,196.0,,,,,,,0.2785714285714286,
1410.0,31302,1181.0,0.0,0.0,35.0,22.0,69.0,103.0,229.0,0.8375886524822695,,,,,,,
490.0,31372,438.0,7.0,0.0,0.0,0.0,7.0,38.0,52.0,0.8938775510204081,,,,,,,
12604.0,31393,6773.0,0.0,64.0,174.0,370.0,4801.0,422.0,5831.0,0.5373690891780387,,,,,0.3809108219612821,,0.4626309108219613
8566.0,31414,609.0,0.0,0.0,0.0,136.0,7694.0,127.0,7957.0,0.07109502685033854,,,,,0.8982021947233247,,0.9289049731496615
4100.0,31470,2970.0,14.0,0.0,6.0,56.0,732.0,322.0,1130.0,0.724390243902439,,,,,0.17853658536585365,,0.275609756097561
248.0,31540,121.0,0.0,0.0,0.0,0.0,30.0,97.0,127.0,,,,,,,,
6133.0,31568,1982.0,0.0,0.0,50.0,109.0,3471.0,521.0,4151.0,0.3231697374857329,,,,,0.5659546714495353,,0.676830262514267
54291.0,31596,5985.0,66.0,166.0,539.0,22856.0,23739.0,940.0,48306.0,0.11023926617671437,,,,0.42099058775856035,0.43725479361220093,,0.8897607338232856
11391.0,31708,6655.0,0.0,0.0,56.0,685.0,3265.0,730.0,4736.0,0.5842331665349838,,,,,0.28662979545255024,,0.41576683346501625
480.0,31883,352.0,0.0,0.0,0.0,0.0,49.0,79.0,128.0,0.7333333333333333,,,,,,,
2267.0,31890,121.0,0.0,0.0,0.0,47.0,2055.0,44.0,2146.0,,,,,,0.9064843405381562,,0.9466254962505514
59754.0,31960,20752.0,239.0,67.0,3344.0,2322.0,30723.0,2307.0,39002.0,0.3472905579542792,,,0.055962780734344145,0.03885932322522342,0.5141580479967868,0.03860829400542223,0.6527094420457208
539.0,32030,283.0,105.0,0.0,0.0,0.0,75.0,76.0,256.0,0.5250463821892394,,,,,,,0.4749536178107607
5944.0,32036,3510.0,131.0,0.0,0.0,575.0,1010.0,718.0,2434.0,0.5905114401076716,,,,,,,0.4094885598923284
4328.0,32044,3103.0,9.0,0.0,7.0,25.0,845.0,339.0,1225.0,0.7169593345656192,,,,,0.19524029574861368,,0.2830406654343808
58.0,32156,35.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.603448275862069,,,,,,,
2585.0,32212,1183.0,0.0,0.0,0.0,345.0,533.0,524.0,1402.0,0.4576402321083172,,,,,,,0.5423597678916828
0.0,32324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2431.0,32340,1484.0,0.0,0.0,78.0,0.0,629.0,240.0,947.0,0.6104483751542575,,,,,,,
