PLACEFP,NAME,native_incidents,asian_incidents,black_incidents,hispanic_incidents,pi_incidents,unknown_incidents,white_incidents,total_incidents,poc_incidents,native_incidents_pct,asian_incidents_pct,black_incidents_pct,hispanic_incidents_pct,pi_incidents_pct,unknown_incidents_pct,white_incidents_pct,poc_incidents_pct,total_pop,white_pop,native_pop,pi_pop,black_pop,asian_pop,hispanic_pop,unknown_pop,poc_pop,white_pop_pct,native_pop_pct,pi_pop_pct,black_pop_pct,asian_pop_pct,hispanic_pop_pct,unknown_pop_pct,poc_pop_pct,native_likelihood_vs_white,asian_likelihood_vs_white,black_likelihood_vs_white,hispanic_likelihood_vs_white,pi_likelihood_vs_white,unknown_likelihood_vs_white,poc_likelihood_vs_white
59500,Rancho Mirage,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,17563.0,13620.0,54.0,31.0,319.0,657.0,2475.0,407.0,3943.0,0.7754939361156977,,,,0.037408187667255,0.1409212549108922,0.0231737174742356,0.2245060638843022,,,,,,,
59587,Rancho Santa Margarita,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,46990.0,27497.0,28.0,54.0,704.0,5839.0,9536.0,3332.0,19493.0,0.5851670568206001,,,,0.1242604809533943,0.2029367950627793,0.0709087039795701,0.4148329431793999,,,,,,,
59892,Red Bluff,1,0,0,1,0,0,3,5,2,20.0,0.0,0.0,20.0,0.0,0.0,60.0,40.0,14549.0,8821.0,280.0,0.0,439.0,226.0,4106.0,677.0,5728.0,0.6062959653584439,,,,,0.282218709189635,0.0465324077256168,0.3937040346415561,10.501190476190477,0.0,0.0,0.7161065107972074,0.0,0.0,1.0266527001862198
59920,Redding,3,1,0,1,1,0,11,17,6,17.647058823529413,5.88235294117647,0.0,5.88235294117647,5.88235294117647,0.0,64.70588235294117,35.294117647058826,93409.0,67965.0,1133.0,256.0,1076.0,3531.0,12846.0,6602.0,25444.0,0.7276065475489514,0.012129452194114,,0.0115192326221242,0.0378014966437923,0.1375242214347654,0.0706784142855613,0.2723934524510486,16.360025676000966,1.749826214567081,0.0,0.4809774531867012,24.135298295454547,0.0,1.4569964699661289
59962,Redlands,0,2,0,2,0,1,3,8,5,0.0,25.0,0.0,25.0,0.0,12.5,37.5,62.5,73375.0,29819.0,174.0,231.0,4093.0,6037.0,28970.0,4051.0,43556.0,0.4063918228279387,,,0.0557819420783645,0.0822759795570698,0.3948211243611584,0.0552095400340715,0.5936081771720614,0.0,3.292915907459555,0.0,0.686204119203774,0.0,2.4536328478564964,1.1410215201885696
60018,Redondo Beach,0,0,0,1,0,1,1,3,2,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,66.66666666666666,69291.0,37807.0,147.0,227.0,1873.0,12042.0,10564.0,6631.0,31484.0,0.5456264161290788,,,0.0270309275374868,0.1737888037407455,0.152458472240262,0.0956978539781501,0.4543735838709212,,,,,,,
60102,Redwood City,0,0,0,3,0,2,1,6,5,0.0,0.0,0.0,50.0,0.0,33.33333333333333,16.666666666666664,83.33333333333334,82447.0,30250.0,60.0,443.0,2392.0,14838.0,29340.0,5124.0,52197.0,0.3669023736460999,,,0.0290125777772387,0.1799701626499448,0.3558649799264982,0.0621490169442187,0.6330976263539001,0.0,0.0,0.0,3.093047034764826,0.0,11.807181889149103,2.8976761116539267
60242,Reedley,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,25609.0,3516.0,46.0,5.0,236.0,405.0,20797.0,604.0,22093.0,0.1372954820570893,,,,,0.812097309539615,0.0235854582373384,0.8627045179429107,,,,,,,
60466,Rialto,0,0,0,4,0,2,0,6,6,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,100.0,104143.0,9172.0,107.0,32.0,11764.0,2294.0,77942.0,2832.0,94971.0,0.0880712097788617,,,0.1129600645266604,0.0220274046263311,0.7484132394880116,0.0271933783355578,0.9119287902211384,0.0,0.0,0.0,20.0,0.0,20.0,20.0
60620,Richmond,0,1,0,6,0,0,1,8,7,0.0,12.5,0.0,75.0,0.0,0.0,12.5,87.5,115505.0,20899.0,138.0,504.0,18583.0,15717.0,52516.0,7148.0,94606.0,0.1809358902212025,,,0.1608848101813774,0.1360720315137872,0.4546643002467426,0.061884766893208,0.8190641097787974,0.0,1.3297066870267862,0.0,2.387729453880722,0.0,0.0,1.546339555630721
60704,Ridgecrest,0,0,0,2,0,0,1,3,2,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,66.66666666666666,28225.0,17180.0,79.0,91.0,1086.0,1186.0,6674.0,1929.0,11045.0,0.6086802480070859,,,0.0384765279007971,0.0420194862710363,0.2364570416297608,0.0683436669619132,0.3913197519929141,,,,,,,
60942,Rio Linda,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16335.0,9665.0,61.0,22.0,331.0,980.0,4685.0,591.0,6670.0,0.5916743189470463,,,,,0.2868074686256504,0.036179981634527,0.4083256810529538,,,,,,,
61026,Ripon,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,16201.0,10236.0,0.0,162.0,235.0,958.0,3846.0,764.0,5965.0,0.6318128510585767,,,,0.0591321523362755,0.2373927535337325,0.0471575828652552,0.3681871489414233,,,,,,,
61068,Riverbank,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,25166.0,7395.0,84.0,205.0,291.0,1081.0,15118.0,992.0,17771.0,0.2938488436779782,,,,,0.6007311451958992,0.0394182627354367,0.7061511563220217,,,,,,,
62000,Riverside,0,0,7,9,1,0,4,21,17,0.0,0.0,33.33333333333333,42.857142857142854,4.761904761904762,0.0,19.047619047619047,80.95238095238095,319069.0,83286.0,508.0,894.0,18872.0,25564.0,177534.0,12411.0,235783.0,0.2610281788578646,0.0015921321093556,,0.0591470810388975,0.0801206008731653,0.5564125627998959,0.0388975425378209,0.7389718211421354,0.0,0.0,7.723108308605342,1.0555358410220015,23.290268456375838,0.0,1.5012341856707225
62364,Rocklin,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,73327.0,45130.0,127.0,76.0,1064.0,8314.0,11743.0,6873.0,28197.0,0.6154622444665676,,,0.0145103440751701,0.1133825193994026,0.1601456489424086,0.0937308222073724,0.3845377555334324,,,,,,,
62546,Rohnert Park,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,44575.0,22915.0,239.0,349.0,942.0,2889.0,14626.0,2615.0,21660.0,0.5140773976444195,,,,0.0648121144139091,0.3281211441390914,0.0586651710600112,0.4859226023555805,,,,,,,
62826,Rosamond,0,0,1,0,0,0,1,2,1,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,21473.0,6852.0,0.0,7.0,2058.0,775.0,10218.0,1563.0,14621.0,0.3190984026451823,,,0.0958412890606808,0.0360918362594886,0.4758533972896195,0.0727890839659106,0.6809015973548177,,,,,,,
62896,Rosemead,0,2,0,2,0,1,0,5,5,0.0,40.0,0.0,40.0,0.0,20.0,0.0,100.0,50013.0,1591.0,225.0,101.0,148.0,32885.0,14542.0,521.0,48422.0,0.0318117289504728,,,,0.6575290424489633,0.2907644012556735,,0.9681882710495272,0.0,20.0,0.0,20.0,0.0,20.0,20.0
63218,Rowland Heights,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,45911.0,2870.0,144.0,166.0,665.0,27920.0,13529.0,617.0,43041.0,0.0625122519657598,,,0.0144845461871882,0.6081331271372874,0.2946788351375487,0.0134390451090152,0.9374877480342402,,,,,,,
63386,Ruth,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,480.0,466.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.9708333333333332,,,,,,,,,,,,,,
64000,Sacramento,0,0,12,6,0,2,11,31,20,0.0,0.0,38.70967741935484,19.35483870967742,0.0,6.451612903225806,35.483870967741936,64.51612903225806,528706.0,155030.0,913.0,8109.0,62548.0,106143.0,155298.0,40665.0,373676.0,0.2932253464118054,0.0017268576486743,0.0153374465203723,0.118303934511808,0.2007599686782446,0.2937322443853484,0.0769142018437468,0.7067746535881946,0.0,0.0,2.703901585400594,0.5445132466729654,0.0,0.6931580653454501,0.7543238722120962
64224,Salinas,1,0,0,9,0,0,2,12,10,8.333333333333332,0.0,0.0,75.0,0.0,0.0,16.666666666666664,83.33333333333334,161761.0,17821.0,167.0,85.0,1696.0,8669.0,130828.0,2495.0,143940.0,0.1101687056830756,,,0.0104846038291059,0.0535914095486551,0.8087734373551103,0.0154239897132188,0.8898312943169243,53.3562874251497,0.0,0.0,0.6129765799370165,0.0,0.0,0.6190426566624984
64294,Salton City,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5988.0,1251.0,16.0,0.0,0.0,12.0,4709.0,0.0,4737.0,0.2089178356713426,,,,,0.7864061456245826,,0.7910821643286573,,,,,,,
64420,San Andreas,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2979.0,2159.0,28.0,0.0,23.0,36.0,709.0,24.0,820.0,0.724739845585767,,,,,,,0.2752601544142329,,,,,,,
64462,San Antonio Heights,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,3458.0,1963.0,0.0,0.0,50.0,339.0,1003.0,103.0,1495.0,0.5676691729323309,,,,0.0980335454019664,0.2900520532099479,,0.4323308270676692,,,,,,,
65000,San Bernardino,0,1,9,16,1,4,8,39,31,0.0,2.564102564102564,23.076923076923077,41.02564102564102,2.564102564102564,10.256410256410255,20.51282051282051,79.48717948717949,222724.0,26422.0,522.0,950.0,23592.0,7968.0,156369.0,6901.0,196302.0,0.1186311309064133,,,0.1059248217524829,0.0357752195542465,0.7020752141664123,0.0309845369156444,0.8813688690935867,0.0,0.4145017570281124,1.2599504069175993,0.337944221680768,3.4765789473684214,1.9143602376467181,0.5215700807938788
65028,San Bruno,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,42307.0,12100.0,60.0,1101.0,891.0,13281.0,12354.0,2520.0,30207.0,0.2860046800765831,,,,0.3139196823220743,0.2920084146831493,0.0595646110572718,0.7139953199234169,,,,,,,
65042,San Buenaventura (Ventura),0,1,0,0,0,0,1,2,1,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,109857.0,56243.0,72.0,208.0,1619.0,5424.0,39549.0,6742.0,53614.0,0.5119655552217883,,,0.0147373403606506,0.0493732761681094,0.360004369316475,0.061370690989195,0.4880344447782117,,,,,,,
65084,San Clemente,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,63273.0,45317.0,66.0,117.0,571.0,2757.0,10761.0,3684.0,17956.0,0.7162138668942519,,,,0.0435730880470342,0.1700725427907638,0.0582238869660044,0.2837861331057481,,,,,,,
65112,Sand City,0,0,1,0,0,0,2,3,1,0.0,0.0,33.33333333333333,0.0,0.0,0.0,66.66666666666666,33.33333333333333,404.0,139.0,0.0,3.0,16.0,7.0,188.0,51.0,265.0,0.344059405940594,,,,,,,,,,,,,,
66000,San Diego,0,8,8,27,1,5,21,70,49,0.0,11.428571428571429,11.428571428571429,38.57142857142858,1.4285714285714286,7.142857142857142,30.0,70.0,1389526.0,568126.0,2105.0,5306.0,73967.0,240003.0,414040.0,85979.0,821400.0,0.4088631662883602,0.0015149050827404,0.0038185683463281,0.053231821498842,0.1727229285382209,0.2979721142317596,0.0618764960137485,0.5911368337116398,0.0,0.9017760293869342,2.926020419659475,1.764196005906952,5.098684328612712,1.5732689986868331,1.6138633227822416
66070,San Dimas,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,33789.0,11389.0,4.0,94.0,1152.0,5514.0,13828.0,1808.0,22400.0,0.3370623575719909,,,0.0340939358962976,0.1631892035869661,0.4092456124774334,0.0535085382816893,0.6629376424280091,,,,,,,
66140,San Fernando,0,0,0,5,0,0,0,5,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,23632.0,1045.0,27.0,0.0,198.0,448.0,21846.0,68.0,22587.0,0.044219702098849,,,,,0.924424509140149,,0.9557802979011508,0.0,0.0,0.0,20.0,0.0,0.0,20.0
67000,San Francisco,0,4,8,10,0,1,9,32,23,0.0,12.5,25.0,31.25,0.0,3.125,28.125,71.875,830235.0,305647.0,1520.0,2714.0,38925.0,290030.0,134659.0,56740.0,524588.0,0.3681451637187061,0.0018308069402036,0.0032689539708636,0.0468843158864658,0.3493348268863635,0.162193836684794,0.068342095912603,0.6318548362812938,0.0,0.4683760683760684,6.97973595946621,2.5219835122626617,0.0,0.5985332706693299,1.4889739927121644
67042,San Gabriel,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,38392.0,3670.0,115.0,239.0,544.0,22862.0,9984.0,978.0,34722.0,0.0955928318399666,,,,0.5954886434673891,0.2600541779537403,0.0254740570952281,0.9044071681600332,,,,,,,
67112,San Jacinto,0,0,0,3,0,1,0,4,4,0.0,0.0,0.0,75.0,0.0,25.0,0.0,100.0,55180.0,11438.0,114.0,293.0,2758.0,1499.0,35523.0,3555.0,43742.0,0.2072852482783617,,,0.0499818774918448,,0.6437658571946357,0.0644255164914824,0.7927147517216383,,,,,,,
68000,San Jose,0,2,3,16,1,1,10,33,23,0.0,6.0606060606060606,9.090909090909092,48.484848484848484,3.0303030303030303,3.0303030303030303,30.303030303030305,69.6969696969697,990138.0,220650.0,2248.0,4530.0,27099.0,388267.0,304988.0,42356.0,769488.0,0.2228477242566187,0.0022703905920184,0.004575119831781,0.027368912212237,0.392134227754111,0.3080257499459671,0.0427778754072664,0.7771522757433812,0.0,0.1136588996747084,2.4427100631019596,1.1575537398192717,4.870860927152318,0.5209415431107753,0.6595229555236729
68028,San Juan Capistrano,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,35095.0,19453.0,139.0,0.0,146.0,1572.0,12139.0,1646.0,15642.0,0.5542954836871349,,,,0.0447927055136059,0.3458897278814646,0.0469012679868927,0.445704516312865,,,,,,,
68084,San Leandro,0,0,1,1,0,0,0,2,2,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,87826.0,17283.0,157.0,633.0,8358.0,31421.0,25772.0,4202.0,70543.0,0.1967868285018104,,,0.0951654407578621,0.3577642156081342,0.2934438548949058,0.0478446018263384,0.8032131714981896,,,,,,,
68112,San Lorenzo,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,29171.0,5304.0,92.0,241.0,1100.0,9140.0,12290.0,1004.0,23867.0,0.1818244146583936,,,,0.3133248774467793,0.4213088341160741,0.0344177436495149,0.8181755853416064,,,,,,,
68154,San Luis Obispo,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,48491.0,33516.0,63.0,52.0,576.0,2559.0,8929.0,2796.0,14975.0,0.6911798065620425,,,,0.0527726794662927,0.1841372625848095,0.0576601843641088,0.3088201934379576,,,,,,,
68196,San Marcos,0,0,0,1,0,1,1,3,2,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,66.66666666666666,94882.0,41596.0,125.0,89.0,1133.0,11055.0,34873.0,6011.0,53286.0,0.4383971670074408,,,0.0119411479521932,0.1165131426403322,0.367540734807445,0.0633523745283615,0.5616028329925592,,,,,,,
68252,San Mateo,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,103105.0,35492.0,152.0,1369.0,1454.0,28820.0,28418.0,7400.0,67613.0,0.3442316085543863,,0.0132777265893991,0.0141021288977256,0.279520876776102,0.2756219388002521,0.0717714950778332,0.6557683914456137,,,,,,,
69000,Santa Ana,0,1,2,20,0,1,1,25,24,0.0,4.0,8.0,80.0,0.0,4.0,4.0,96.0,312534.0,27872.0,358.0,211.0,2168.0,38460.0,239503.0,3962.0,284662.0,0.0891806971401511,,,0.0069368452712344,0.1230586112230989,0.7663262237068607,0.0126770207401434,0.9108193028598488,0.0,0.7247009880395215,25.712177121771216,2.3274865033005847,0.0,7.034830893488137,2.3499026916132113
69070,Santa Barbara,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,87779.0,46347.0,302.0,73.0,1219.0,3109.0,31966.0,4763.0,41432.0,0.5279964456191116,,,0.0138871484067943,0.0354184941728659,0.3641645496075371,0.0542612697797878,0.4720035543808883,,,,,,,
69084,Santa Clara,0,1,1,1,0,0,2,5,3,0.0,20.0,20.0,20.0,0.0,0.0,40.0,60.0,130256.0,35618.0,80.0,280.0,2194.0,65424.0,20440.0,6220.0,94638.0,0.2734461368382263,,,0.0168437538385947,0.5022724481021987,0.1569217540842648,0.0477521189043115,0.7265538631617737,0.0,0.27220897529958427,8.117137648131267,0.8712818003913895,0.0,0.0,0.5645406707664997
69088,Santa Clarita,0,1,0,4,0,0,2,7,5,0.0,14.285714285714285,0.0,57.14285714285714,0.0,0.0,28.57142857142857,71.42857142857143,230221.0,94913.0,148.0,762.0,9974.0,27662.0,83648.0,13114.0,135308.0,0.4122690805790957,,,0.043323589073108,0.1201541127872783,0.3633378362529917,0.0569626576202865,0.5877309194209043,0.0,1.7155845564312053,0.0,2.269342960979342,0.0,0.0,1.7536472344576817
69112,Santa Cruz,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,61607.0,36745.0,78.0,36.0,931.0,6029.0,13808.0,3980.0,24862.0,0.5964419627639717,,,0.0151119191001022,0.0978622559124774,0.224130374795072,0.0646030483548947,0.4035580372360284,,,,,,,
69154,Santa Fe Springs,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,18871.0,1347.0,0.0,439.0,488.0,1351.0,14850.0,396.0,17524.0,0.0713793651634783,,,,0.07159133061311,0.7869217317577235,,0.9286206348365216,,,,,,,
69196,Santa Maria,0,0,0,5,0,0,1,6,5,0.0,0.0,0.0,83.33333333333334,0.0,0.0,16.666666666666664,83.33333333333334,110462.0,15293.0,172.0,30.0,874.0,4651.0,87357.0,2085.0,95169.0,0.1384458003657366,,,0.007912223207981,0.0421049772772537,0.7908330466585795,0.0188752693233872,0.8615541996342634,0.0,0.0,0.0,0.8753162310976796,0.0,0.0,0.8034654141579716
70000,Santa Monica,0,1,0,1,0,0,1,3,2,0.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,33.33333333333333,66.66666666666666,91169.0,56633.0,204.0,225.0,4741.0,9141.0,13937.0,6288.0,34536.0,0.6211870262918316,,,0.0520023253518191,0.1002643442398183,0.1528699448277375,0.0689708124472134,0.3788129737081683,,,,,,,
70028,Santa Nella,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,2107.0,146.0,0.0,0.0,0.0,87.0,1857.0,17.0,1961.0,,,,,,0.8813478879924063,,0.9307071665875652,,,,,,,
70042,Santa Paula,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,31376.0,4212.0,36.0,13.0,420.0,410.0,25625.0,660.0,27164.0,0.134242733299337,,,,,0.8167070372259051,,0.8657572667006629,,,,,,,
70098,Santa Rosa,0,0,0,3,0,0,1,4,3,0.0,0.0,0.0,75.0,0.0,0.0,25.0,75.0,177090.0,86260.0,524.0,590.0,3312.0,11103.0,66211.0,9090.0,90830.0,0.4870969563498786,,,0.0187023547348805,0.0626969337624936,0.3738833361567564,0.0513298322886667,0.5129030436501214,,,,,,,
70224,Santee,0,1,0,1,0,0,1,3,2,0.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,33.33333333333333,66.66666666666666,59332.0,37341.0,48.0,163.0,1041.0,3858.0,12405.0,4476.0,21991.0,0.6293568394795389,,,0.0175453380974853,0.0650239331220926,0.209077732083867,0.0754398975257871,0.3706431605204611,,,,,,,
70280,Saratoga,0,0,0,0,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,30319.0,10033.0,22.0,0.0,41.0,18035.0,852.0,1336.0,20286.0,0.3309146080015832,,,,0.5948415185197401,0.0281011906725155,0.0440647778620666,0.6690853919984169,,,,,,,
70686,Seal Beach,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24722.0,16333.0,21.0,12.0,302.0,3459.0,3455.0,1140.0,8389.0,0.6606666127335976,,,,0.1399158644122644,0.1397540652050805,0.0461127740474071,0.3393333872664024,,,,,,,
70728,Searles Valley,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1713.0,1163.0,0.0,0.0,17.0,26.0,340.0,167.0,550.0,0.6789258610624636,,,,,0.198482194979568,,0.3210741389375365,,,,,,,
70742,Seaside,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,31814.0,9350.0,5.0,494.0,1487.0,3002.0,15343.0,2133.0,22464.0,0.2938957691582322,,,0.0467404287420632,0.0943609731564719,0.4822719557427548,0.0670459546111774,0.7061042308417678,,,,,,,
70798,Seeley,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1182.0,35.0,0.0,0.0,73.0,0.0,948.0,126.0,1147.0,,,,,,0.8020304568527918,,0.9703891708967852,,,,,,,
70882,Selma,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,24659.0,2364.0,14.0,35.0,193.0,879.0,20469.0,705.0,22295.0,0.0958676345350582,,,,,0.8300823228841396,,0.9041323654649418,,,,,,,
71106,Shafter,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21193.0,3130.0,0.0,24.0,272.0,524.0,17079.0,164.0,18063.0,0.1476902750908318,,,,,0.8058792997687916,,0.8523097249091681,,,,,,,
71876,Signal Hill,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,11468.0,3100.0,14.0,91.0,721.0,2588.0,4290.0,664.0,8368.0,0.2703174049529124,,,0.0628705964422741,0.2256714335542378,0.3740844087896756,0.057900244157656,0.7296825950470875,,,,,,,
71964,Silver Lakes,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6977.0,2909.0,0.0,215.0,225.0,537.0,1874.0,1217.0,4068.0,0.4169413788161101,,,,,0.2685968181166691,,0.58305862118389,,,,,,,
72016,Simi Valley,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,125634.0,66988.0,164.0,191.0,1556.0,12888.0,36438.0,7409.0,58646.0,0.5331996115701164,,,0.0123851823550949,0.102583695496442,0.2900329528630784,0.0589728895044335,0.4668003884298836,,,,,,,
72576,Solvang,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,6034.0,3688.0,0.0,52.0,161.0,176.0,1532.0,425.0,2346.0,0.6112031819688433,,,,,0.2538945972820682,,0.3887968180311568,,,,,,,
72646,Sonoma,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10670.0,8542.0,0.0,135.0,128.0,203.0,1337.0,325.0,2128.0,0.8005623242736645,,,,,0.1253045923149016,,0.1994376757263355,,,,,,,
72674,Sonora,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4919.0,4066.0,22.0,48.0,21.0,132.0,393.0,237.0,853.0,0.8265907704818053,,,0.0042691603984549,,,,0.1734092295181947,,,,,,,
72954,South Dos Palos,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1102.0,131.0,0.0,0.0,21.0,0.0,950.0,0.0,971.0,,,,,,0.8620689655172413,,0.8811252268602541,,,,,,,
72996,South El Monte,0,1,0,1,0,0,0,2,2,0.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,19287.0,653.0,77.0,0.0,179.0,3953.0,14333.0,92.0,18634.0,,,,,0.204956706589931,0.7431430497226111,,0.9661429978742158,,,,,,,
73080,South Gate,0,0,0,9,0,1,0,10,10,0.0,0.0,0.0,90.0,0.0,10.0,0.0,100.0,91483.0,2013.0,74.0,36.0,829.0,839.0,87050.0,642.0,89470.0,0.0220040881912486,,,0.0090617929014133,,0.9515429096116218,0.0070176972770897,0.9779959118087512,0.0,0.0,0.0,20.0,0.0,20.0,20.0
73108,South Lake Tahoe,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,21269.0,13121.0,116.0,41.0,60.0,1174.0,5547.0,1210.0,8148.0,0.6169072358832103,,,,0.0551977055808923,0.2608021063519676,0.0568903098406131,0.3830927641167897,,,,,,,
73220,South Pasadena,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,26068.0,9167.0,22.0,44.0,732.0,9116.0,5144.0,1843.0,16901.0,0.3516572042350775,,,,0.3497007825686665,0.1973300598434862,0.0706997084548105,0.6483427957649225,,,,,,,
73262,South San Francisco,0,1,0,0,0,0,3,4,1,0.0,25.0,0.0,0.0,0.0,0.0,75.0,25.0,64305.0,12888.0,71.0,413.0,987.0,26867.0,20623.0,2456.0,51417.0,0.2004198740377886,,,0.0153487287147189,0.417805769380297,0.3207060104190964,0.0381929865484799,0.7995801259622113,,,,,,,
73290,South San Jose Hills,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,16911.0,470.0,0.0,0.0,198.0,1859.0,14314.0,70.0,16441.0,,,,,0.1099284489385607,0.8464313168943292,,0.9722074389450652,,,,,,,
73700,Spring Valley Lake,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9483.0,5235.0,0.0,0.0,392.0,263.0,3455.0,138.0,4248.0,0.5520404935147105,,,,,0.3643361805335864,,0.4479595064852895,,,,,,,
73962,Stanton,0,1,0,1,0,0,0,2,2,0.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,39402.0,5619.0,227.0,553.0,559.0,10516.0,20764.0,1164.0,33783.0,0.1426069742652657,,,,0.2668900055834729,0.5269783259733009,0.0295416476320998,0.8573930257347343,,,,,,,
74130,Stevenson Ranch,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20990.0,8488.0,60.0,0.0,757.0,5683.0,4313.0,1689.0,12502.0,0.4043830395426394,,,,0.2707479752262982,0.2054787994282992,0.0804668889947594,0.5956169604573607,,,,,,,
75000,Stockton,0,2,11,5,1,1,4,24,20,0.0,8.333333333333332,45.83333333333333,20.833333333333336,4.166666666666666,4.166666666666666,16.666666666666664,83.33333333333334,322326.0,54225.0,1162.0,1833.0,34746.0,66946.0,147120.0,16294.0,268101.0,0.1682303009996091,0.0036050458231728,0.005686789151356,0.1077976955008283,0.2076965556610388,0.4564323076636697,0.0505513052003251,0.8317696990003909,0.0,0.4049905894302871,4.291681056812295,0.4607208401305057,7.395662847790507,0.8319780287222291,1.0112793312967876
